set,polarity,kind,dot
Set 1,Pos,target,163
Set 1,Pos,target,953
Set 1,Pos,target,146
Set 1,Pos,target,958
Set 1,Pos,target,982
Set 1,Pos,target,983
Set 1,Pos,target,814
Set 1,Pos,target,680
Set 1,Pos,target,860
Set 1,Pos,target,965
Set 1,Pos,target,122
Set 1,Pos,target,207
Set 1,Pos,target,737
Set 1,Pos,target,966
Set 1,Pos,target,856
Set 1,Pos,target,967
Set 1,Pos,target,166
Set 1,Pos,target,971
Set 1,Pos,target,598
Set 1,Pos,target,962
Set 1,Pos,target,785
Set 1,Pos,target,2
Set 1,Pos,target,717
Set 1,Pos,target,651
Set 1,Pos,target,638
Set 1,Pos,target,950
Set 1,Pos,target,921
Set 1,Pos,target,104
Set 1,Pos,target,224
Set 1,Pos,target,275
Set 1,Pos,target,970
Set 1,Pos,target,892
Set 1,Pos,target,941
Set 1,Pos,target,207
Set 1,Pos,target,189
Set 1,Pos,target,973
Set 1,Pos,target,977
Set 1,Pos,target,694
Set 1,Pos,target,699
Set 1,Pos,target,790
Set 1,Pos,target,781
Set 1,Pos,target,223
Set 1,Pos,target,86
Set 1,Pos,target,8
Set 1,Pos,target,145
Set 1,Pos,target,985
Set 1,Pos,target,974
Set 1,Pos,target,521
Set 1,Pos,target,928
Set 1,Pos,target,967
Set 1,Pos,target,939
Set 1,Pos,target,799
Set 1,Pos,target,836
Set 1,Pos,target,59
Set 1,Pos,target,841
Set 1,Pos,target,847
Set 1,Pos,target,291
Set 1,Pos,target,123
Set 1,Pos,target,889
Set 1,Pos,target,960
Set 1,Pos,target,961
Set 1,Pos,target,716
Set 1,Pos,target,968
Set 1,Pos,target,958
Set 1,Pos,target,880
Set 1,Pos,target,768
Set 1,Pos,target,90
Set 1,Pos,target,226
Set 1,Pos,target,971
Set 1,Pos,target,676
Set 1,Pos,target,959
Set 1,Pos,target,947
Set 1,Pos,target,192
Set 1,Pos,target,972
Set 1,Pos,target,949
Set 1,Pos,target,980
Set 1,Pos,target,805
Set 1,Pos,target,150
Set 1,Pos,target,722
Set 1,Pos,target,596
Set 1,Pos,target,235
Set 1,Pos,target,221
Set 1,Pos,target,978
Set 1,Pos,target,988
Set 1,Pos,target,992
Set 1,Pos,target,971
Set 1,Pos,target,942
Set 1,Pos,target,984
Set 1,Pos,target,993
Set 1,Pos,target,916
Set 1,Pos,target,2
Set 1,Pos,target,839
Set 1,Pos,target,480
Set 1,Pos,target,32
Set 1,Pos,target,921
Set 1,Pos,target,982
Set 1,Pos,target,994
Set 1,Pos,target,994
Set 1,Pos,target,993
Set 1,Pos,target,954
Set 1,Pos,target,995
Set 1,Pos,target,995
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,985
Set 1,Pos,target,632
Set 1,Pos,target,980
Set 1,Pos,target,984
Set 1,Pos,target,949
Set 1,Pos,target,985
Set 1,Pos,target,35
Set 1,Pos,target,710
Set 1,Pos,target,771
Set 1,Pos,target,850
Set 1,Pos,target,650
Set 1,Pos,target,556
Set 1,Pos,target,948
Set 1,Pos,target,703
Set 1,Pos,target,649
Set 1,Pos,target,740
Set 1,Pos,target,877
Set 1,Pos,target,641
Set 1,Pos,target,993
Set 1,Pos,target,999
Set 1,Pos,target,999
Set 1,Pos,target,995
Set 1,Pos,target,908
Set 1,Pos,target,963
Set 1,Pos,target,994
Set 1,Pos,target,997
Set 1,Pos,target,3
Set 1,Pos,target,80
Set 1,Pos,target,596
Set 1,Pos,target,987
Set 1,Pos,target,994
Set 1,Pos,target,949
Set 1,Pos,target,950
Set 1,Pos,target,996
Set 1,Pos,target,981
Set 1,Pos,target,386
Set 1,Pos,target,510
Set 1,Pos,target,504
Set 1,Pos,target,652
Set 1,Pos,target,968
Set 1,Pos,target,976
Set 1,Pos,target,995
Set 1,Pos,target,978
Set 1,Pos,target,996
Set 1,Pos,target,958
Set 1,Pos,target,662
Set 1,Pos,target,923
Set 1,Pos,target,316
Set 1,Pos,target,615
Set 1,Pos,target,187
Set 1,Pos,target,891
Set 1,Pos,target,385
Set 1,Pos,target,154
Set 1,Pos,target,194
Set 1,Pos,target,871
Set 1,Pos,target,506
Set 1,Pos,target,795
Set 1,Pos,target,239
Set 1,Pos,target,411
Set 1,Pos,target,1
Set 1,Pos,target,461
Set 1,Pos,target,326
Set 1,Pos,target,278
Set 1,Pos,target,534
Set 1,Pos,target,48
Set 1,Pos,target,686
Set 1,Pos,decoy,2
Set 1,Pos,target,421
Set 1,Pos,target,131
Set 1,Pos,target,748
Set 1,Pos,target,975
Set 1,Pos,target,277
Set 1,Pos,target,950
Set 1,Pos,target,706
Set 1,Pos,target,974
Set 1,Pos,target,911
Set 1,Pos,target,914
Set 1,Pos,target,856
Set 1,Pos,target,950
Set 1,Pos,target,790
Set 1,Pos,target,203
Set 1,Pos,target,989
Set 1,Pos,target,979
Set 1,Pos,target,357
Set 1,Pos,target,179
Set 1,Pos,target,176
Set 1,Pos,target,946
Set 1,Pos,target,855
Set 1,Pos,target,991
Set 1,Pos,target,919
Set 1,Pos,target,817
Set 1,Pos,target,990
Set 1,Pos,target,977
Set 1,Pos,target,829
Set 1,Pos,target,113
Set 1,Pos,target,816
Set 1,Pos,target,7
Set 1,Pos,target,898
Set 1,Pos,target,75
Set 1,Pos,target,232
Set 1,Pos,target,81
Set 1,Pos,target,949
Set 1,Pos,target,936
Set 1,Pos,target,230
Set 1,Pos,target,229
Set 1,Pos,target,946
Set 1,Pos,target,943
Set 1,Pos,target,24
Set 1,Pos,target,984
Set 1,Pos,target,939
Set 1,Pos,target,999
Set 1,Pos,target,853
Set 1,Pos,target,13
Set 1,Pos,target,997
Set 1,Pos,target,305
Set 1,Pos,target,10
Set 1,Pos,target,936
Set 1,Pos,target,940
Set 1,Pos,target,989
Set 1,Pos,target,957
Set 1,Pos,target,984
Set 1,Pos,target,938
Set 1,Pos,target,965
Set 1,Pos,target,825
Set 1,Pos,target,996
Set 1,Pos,target,945
Set 1,Pos,target,923
Set 1,Pos,target,12
Set 1,Pos,decoy,25
Set 1,Pos,target,988
Set 1,Pos,target,896
Set 1,Pos,target,995
Set 1,Pos,target,169
Set 1,Pos,target,926
Set 1,Pos,target,983
Set 1,Pos,target,999
Set 1,Pos,target,995
Set 1,Pos,target,983
Set 1,Pos,target,989
Set 1,Pos,target,992
Set 1,Pos,target,947
Set 1,Pos,target,943
Set 1,Pos,target,995
Set 1,Pos,target,995
Set 1,Pos,target,825
Set 1,Pos,target,947
Set 1,Pos,target,999
Set 1,Pos,target,949
Set 1,Pos,target,988
Set 1,Pos,target,994
Set 1,Pos,target,998
Set 1,Pos,target,988
Set 1,Pos,target,971
Set 1,Pos,target,900
Set 1,Pos,target,129
Set 1,Pos,target,986
Set 1,Pos,target,981
Set 1,Pos,target,979
Set 1,Pos,target,985
Set 1,Pos,target,995
Set 1,Pos,target,995
Set 1,Pos,target,996
Set 1,Pos,target,994
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,973
Set 1,Pos,target,939
Set 1,Pos,target,946
Set 1,Pos,target,996
Set 1,Pos,target,924
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,993
Set 1,Pos,target,996
Set 1,Pos,target,995
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,219
Set 1,Pos,target,890
Set 1,Pos,target,959
Set 1,Pos,target,220
Set 1,Pos,target,897
Set 1,Pos,target,958
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,713
Set 1,Pos,target,5
Set 1,Pos,target,1
Set 1,Pos,target,893
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,981
Set 1,Pos,target,995
Set 1,Pos,target,884
Set 1,Pos,target,159
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,989
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,998
Set 1,Pos,target,995
Set 1,Pos,target,996
Set 1,Pos,target,876
Set 1,Pos,target,989
Set 1,Pos,target,982
Set 1,Pos,target,941
Set 1,Pos,target,999
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,989
Set 1,Pos,target,999
Set 1,Pos,target,978
Set 1,Pos,target,738
Set 1,Pos,target,996
Set 1,Pos,target,990
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,881
Set 1,Pos,target,4
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,7
Set 1,Pos,target,936
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,913
Set 1,Pos,target,763
Set 1,Pos,target,981
Set 1,Pos,target,891
Set 1,Pos,target,988
Set 1,Pos,target,1000
Set 1,Pos,target,41
Set 1,Pos,target,987
Set 1,Pos,target,997
Set 1,Pos,target,999
Set 1,Pos,target,600
Set 1,Pos,target,996
Set 1,Pos,target,992
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,994
Set 1,Pos,target,256
Set 1,Pos,target,996
Set 1,Pos,target,981
Set 1,Pos,target,987
Set 1,Pos,target,994
Set 1,Pos,target,996
Set 1,Pos,target,994
Set 1,Pos,target,462
Set 1,Pos,target,949
Set 1,Pos,target,1000
Set 1,Pos,target,901
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,905
Set 1,Pos,target,1000
Set 1,Pos,target,972
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,926
Set 1,Pos,target,935
Set 1,Pos,target,904
Set 1,Pos,target,868
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,1000
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,215
Set 1,Pos,target,998
Set 1,Pos,target,1000
Set 1,Pos,target,908
Set 1,Pos,target,995
Set 1,Pos,target,999
Set 1,Pos,target,714
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,772
Set 1,Pos,target,915
Set 1,Pos,target,989
Set 1,Pos,target,759
Set 1,Pos,target,998
Set 1,Pos,target,774
Set 1,Pos,target,841
Set 1,Pos,target,996
Set 1,Pos,target,995
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,934
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,893
Set 1,Pos,target,996
Set 1,Pos,target,926
Set 1,Pos,target,230
Set 1,Pos,target,998
Set 1,Pos,target,905
Set 1,Pos,target,990
Set 1,Pos,target,1000
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,897
Set 1,Pos,target,909
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,998
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,43
Set 1,Pos,target,771
Set 1,Pos,target,696
Set 1,Pos,target,1000
Set 1,Pos,target,996
Set 1,Pos,target,825
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,973
Set 1,Pos,target,483
Set 1,Pos,target,996
Set 1,Pos,target,994
Set 1,Pos,target,616
Set 1,Pos,target,677
Set 1,Pos,target,549
Set 1,Pos,target,998
Set 1,Pos,target,1000
Set 1,Pos,target,995
Set 1,Pos,target,996
Set 1,Pos,target,994
Set 1,Pos,target,223
Set 1,Pos,target,1000
Set 1,Pos,target,999
Set 1,Pos,target,992
Set 1,Pos,target,991
Set 1,Pos,target,845
Set 1,Pos,target,923
Set 1,Pos,target,769
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,772
Set 1,Pos,target,1000
Set 1,Pos,target,697
Set 1,Pos,target,996
Set 1,Pos,target,9
Set 1,Pos,target,996
Set 1,Pos,decoy,325
Set 1,Pos,target,989
Set 1,Pos,target,996
Set 1,Pos,target,961
Set 1,Pos,target,687
Set 1,Pos,target,1000
Set 1,Pos,target,993
Set 1,Pos,target,900
Set 1,Pos,target,973
Set 1,Pos,target,1000
Set 1,Pos,target,927
Set 1,Pos,target,999
Set 1,Pos,target,892
Set 1,Pos,target,995
Set 1,Pos,target,999
Set 1,Pos,target,988
Set 1,Pos,target,996
Set 1,Pos,target,993
Set 1,Pos,target,995
Set 1,Pos,target,904
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,3
Set 1,Pos,target,992
Set 1,Pos,target,990
Set 1,Pos,target,1000
Set 1,Pos,target,989
Set 1,Pos,target,995
Set 1,Pos,target,1000
Set 1,Pos,target,1000
Set 1,Pos,target,994
Set 1,Pos,target,996
Set 1,Pos,target,797
Set 1,Pos,target,962
Set 1,Pos,target,999
Set 1,Pos,target,958
Set 1,Pos,target,996
Set 1,Pos,target,838
Set 1,Pos,target,272
Set 1,Pos,target,884
Set 1,Pos,target,965
Set 1,Pos,target,999
Set 1,Pos,target,999
Set 1,Pos,target,928
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,22
Set 1,Pos,target,999
Set 1,Pos,target,19
Set 1,Pos,target,1000
Set 1,Pos,target,992
Set 1,Pos,target,132
Set 1,Pos,target,996
Set 1,Pos,target,996
Set 1,Pos,target,995
Set 1,Pos,target,996
Set 1,Pos,target,299
Set 1,Pos,target,633
Set 1,Pos,target,1000
Set 1,Pos,target,851
Set 1,Pos,target,990
Set 1,Pos,target,1000
Set 1,Pos,target,805
Set 1,Pos,target,76
Set 1,Pos,target,794
Set 1,Pos,target,1000
Set 1,Pos,target,580
Set 1,Pos,target,999
Set 1,Pos,target,905
Set 1,Pos,target,992
Set 1,Pos,target,995
Set 1,Pos,target,996
Set 1,Pos,target,5
Set 1,Pos,target,13
Set 1,Pos,target,450
Set 1,Pos,target,733
Set 1,Pos,target,698
Set 1,Pos,target,996
Set 1,Pos,target,547
Set 1,Pos,target,494
Set 1,Pos,target,404
Set 1,Pos,target,560
Set 1,Pos,target,988
Set 1,Pos,target,999
Set 1,Pos,target,430
Set 1,Pos,target,542
Set 1,Pos,target,605
Set 1,Pos,target,565
Set 1,Pos,target,999
Set 1,Pos,target,839
Set 1,Pos,target,396
Set 1,Pos,target,894
Set 1,Pos,target,995
Set 1,Pos,target,747
Set 1,Pos,target,639
Set 1,Pos,target,699
Set 1,Pos,target,999
Set 1,Pos,target,999
Set 1,Pos,target,213
Set 1,Pos,target,462
Set 1,Pos,target,999
Set 1,Pos,target,771
Set 1,Pos,target,703
Set 1,Pos,target,1000
Set 1,Pos,target,999
Set 1,Pos,target,996
Set 1,Pos,target,115
Set 1,Pos,target,76
Set 1,Pos,target,613
Set 1,Pos,target,655
Set 1,Pos,target,821
Set 1,Pos,target,209
Set 1,Pos,target,66
Set 1,Pos,target,868
Set 1,Pos,target,511
Set 1,Pos,target,917
Set 1,Pos,target,809
Set 1,Pos,target,986
Set 1,Pos,target,194
Set 1,Pos,target,886
Set 1,Pos,target,181
Set 1,Pos,target,103
Set 1,Pos,target,198
Set 1,Pos,target,950
Set 1,Pos,target,831
Set 1,Pos,target,506
Set 1,Pos,target,643
Set 1,Pos,target,646
Set 1,Pos,target,996
Set 1,Pos,target,936
Set 1,Pos,target,993
Set 1,Pos,target,778
Set 1,Pos,target,996
Set 1,Pos,target,192
Set 1,Pos,target,202
Set 1,Pos,target,882
Set 1,Pos,target,556
Set 1,Pos,target,995
Set 1,Pos,target,817
Set 1,Pos,target,192
Set 1,Pos,target,844
Set 1,Pos,target,392
Set 1,Pos,target,853
Set 1,Pos,target,554
Set 1,Pos,target,763
Set 1,Pos,target,766
Set 1,Pos,target,999
Set 1,Pos,target,808
Set 1,Pos,target,123
Set 1,Pos,target,221
Set 1,Pos,target,883
Set 1,Pos,target,513
Set 1,Pos,target,322
Set 1,Pos,target,783
Set 1,Pos,target,159
Set 1,Pos,target,508
Set 1,Pos,target,6
Set 1,Pos,target,804
Set 1,Pos,target,921
Set 1,Pos,target,468
Set 1,Pos,target,996
Set 1,Pos,target,566
Set 1,Pos,target,957
Set 1,Pos,target,809
Set 1,Pos,target,194
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,535
Set 1,Pos,target,204
Set 1,Pos,target,640
Set 1,Pos,target,993
Set 1,Pos,target,699
Set 1,Pos,target,990
Set 1,Pos,target,663
Set 1,Pos,target,614
Set 1,Pos,target,638
Set 1,Pos,target,610
Set 1,Pos,target,579
Set 1,Pos,target,992
Set 1,Pos,target,254
Set 1,Pos,target,922
Set 1,Pos,target,889
Set 1,Pos,target,550
Set 1,Pos,target,159
Set 1,Pos,target,433
Set 1,Pos,target,786
Set 1,Pos,target,885
Set 1,Pos,target,985
Set 1,Pos,target,947
Set 1,Pos,target,671
Set 1,Pos,target,793
Set 1,Pos,target,806
Set 1,Pos,target,484
Set 1,Pos,target,996
Set 1,Pos,target,326
Set 1,Pos,target,517
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,933
Set 1,Pos,target,801
Set 1,Pos,target,556
Set 1,Pos,target,585
Set 1,Pos,target,996
Set 1,Pos,decoy,105
Set 1,Pos,target,298
Set 1,Pos,target,782
Set 1,Pos,target,996
Set 1,Pos,target,489
Set 1,Pos,target,970
Set 1,Pos,target,287
Set 1,Pos,target,591
Set 1,Pos,target,482
Set 1,Pos,target,878
Set 1,Pos,target,882
Set 1,Pos,target,642
Set 1,Pos,target,966
Set 1,Pos,target,881
Set 1,Pos,target,996
Set 1,Pos,target,491
Set 1,Pos,target,26
Set 1,Pos,target,415
Set 1,Pos,target,688
Set 1,Pos,target,686
Set 1,Pos,target,558
Set 1,Pos,target,996
Set 1,Pos,target,733
Set 1,Pos,target,707
Set 1,Pos,target,610
Set 1,Pos,target,816
Set 1,Pos,target,816
Set 1,Pos,target,656
Set 1,Pos,target,694
Set 1,Pos,target,990
Set 1,Pos,target,265
Set 1,Pos,target,283
Set 1,Pos,target,919
Set 1,Pos,decoy,36
Set 1,Pos,target,30
Set 1,Pos,target,999
Set 1,Pos,target,738
Set 1,Pos,target,269
Set 1,Pos,target,734
Set 1,Pos,target,995
Set 1,Pos,target,659
Set 1,Pos,target,136
Set 1,Pos,target,987
Set 1,Pos,target,806
Set 1,Pos,target,746
Set 1,Pos,target,996
Set 1,Pos,target,994
Set 1,Pos,target,812
Set 1,Pos,target,964
Set 1,Pos,target,915
Set 1,Pos,target,698
Set 1,Pos,target,76
Set 1,Pos,target,52
Set 1,Pos,target,644
Set 1,Pos,target,669
Set 1,Pos,target,994
Set 1,Pos,target,943
Set 1,Pos,target,554
Set 1,Pos,target,901
Set 1,Pos,target,900
Set 1,Pos,target,654
Set 1,Pos,target,754
Set 1,Pos,target,993
Set 1,Pos,target,754
Set 1,Pos,target,865
Set 1,Pos,target,673
Set 1,Pos,target,988
Set 1,Pos,target,12
Set 1,Pos,target,765
Set 1,Pos,decoy,53
Set 1,Pos,target,840
Set 1,Pos,target,731
Set 1,Pos,target,996
Set 1,Pos,target,918
Set 1,Pos,target,988
Set 1,Pos,target,787
Set 1,Pos,target,641
Set 1,Pos,target,998
Set 1,Pos,target,996
Set 1,Pos,target,999
Set 1,Pos,target,992
Set 1,Pos,target,988
Set 1,Pos,target,946
Set 1,Pos,target,971
Set 1,Pos,target,777
Set 1,Pos,target,423
Set 1,Pos,target,598
Set 1,Pos,target,722
Set 1,Pos,target,501
Set 1,Pos,target,79
Set 1,Pos,target,525
Set 1,Pos,target,212
Set 1,Pos,target,732
Set 1,Pos,target,983
Set 1,Pos,target,806
Set 1,Pos,target,798
Set 1,Pos,target,976
Set 1,Pos,target,881
Set 1,Pos,target,958
Set 1,Pos,target,839
Set 1,Pos,target,696
Set 1,Pos,target,3
Set 1,Pos,target,965
Set 1,Pos,target,907
Set 1,Pos,target,981
Set 1,Pos,target,907
Set 1,Pos,target,992
Set 1,Pos,target,992
Set 1,Pos,target,986
Set 1,Pos,target,990
Set 1,Pos,target,743
Set 1,Pos,target,133
Set 1,Pos,target,969
Set 1,Pos,target,359
Set 1,Pos,target,107
Set 1,Pos,target,979
Set 1,Pos,target,947
Set 1,Pos,target,456
Set 1,Pos,target,916
Set 1,Pos,target,838
Set 1,Pos,target,690
Set 1,Pos,target,922
Set 1,Pos,target,959
Set 1,Pos,target,118
Set 1,Pos,target,755
Set 1,Pos,target,108
Set 1,Pos,target,966
Set 1,Pos,target,739
Set 1,Pos,target,963
Set 1,Pos,decoy,26
Set 1,Pos,target,989
Set 1,Pos,target,986
Set 1,Pos,target,449
Set 1,Pos,target,984
Set 1,Pos,target,982
Set 1,Pos,target,473
Set 1,Pos,target,264
Set 1,Pos,target,982
Set 1,Pos,target,244
Set 1,Pos,target,249
Set 1,Pos,target,819
Set 1,Pos,target,994
Set 1,Pos,target,754
Set 1,Pos,target,980
Set 1,Pos,target,932
Set 1,Pos,target,213
Set 1,Pos,target,728
Set 1,Pos,target,984
Set 1,Pos,target,989
Set 1,Pos,target,943
Set 1,Pos,target,67
Set 1,Pos,target,347
Set 1,Pos,target,980
Set 1,Pos,target,187
Set 1,Pos,target,539
Set 1,Pos,target,834
Set 1,Pos,target,964
Set 1,Pos,target,777
Set 1,Pos,target,227
Set 1,Pos,target,940
Set 1,Pos,target,195
Set 1,Pos,target,844
Set 1,Pos,target,955
Set 1,Pos,target,974
Set 1,Pos,target,978
Set 1,Pos,target,153
Set 1,Pos,target,160
Set 1,Pos,target,946
Set 1,Pos,target,149
Set 1,Pos,target,984
Set 1,Pos,target,189
Set 1,Pos,target,636
Set 1,Pos,target,2
Set 1,Pos,target,939
Set 1,Pos,target,930
Set 1,Pos,target,187
Set 1,Pos,target,735
Set 1,Pos,target,800
Set 1,Pos,target,813
Set 1,Pos,target,968
Set 1,Pos,target,995
Set 1,Pos,target,228
Set 1,Pos,target,963
Set 1,Pos,target,100
Set 1,Pos,target,845
Set 1,Pos,target,910
Set 1,Pos,target,185
Set 1,Pos,target,797
Set 1,Pos,target,756
Set 1,Pos,target,176
Set 1,Pos,target,897
Set 1,Pos,target,202
Set 1,Pos,target,938
Set 1,Pos,target,831
Set 1,Pos,target,986
Set 1,Pos,target,125
Set 1,Pos,target,52
Set 1,Pos,target,10
Set 1,Pos,target,958
Set 1,Pos,target,781
Set 1,Pos,target,969
Set 1,Pos,target,166
Set 1,Pos,target,854
Set 1,Pos,target,123
Set 1,Pos,target,922
Set 1,Pos,target,240
Set 1,Pos,target,995
Set 1,Pos,target,798
Set 1,Pos,target,982
Set 1,Pos,target,835
Set 1,Pos,target,686
Set 1,Pos,target,962
Set 1,Pos,target,94
Set 1,Pos,target,229
Set 1,Pos,target,622
Set 1,Pos,target,202
Set 1,Pos,target,781
Set 1,Pos,target,991
Set 1,Pos,target,746
Set 1,Pos,target,907
Set 1,Pos,decoy,16
Set 1,Pos,target,971
Set 1,Pos,target,744
Set 1,Pos,target,671
Set 1,Pos,target,917
Set 1,Pos,target,797
Set 1,Pos,target,921
Set 1,Pos,target,108
Set 1,Pos,target,116
Set 1,Pos,target,980
Set 1,Pos,target,2
Set 1,Pos,target,980
Set 1,Pos,target,907
Set 1,Pos,target,991
Set 1,Pos,target,2
Set 1,Pos,target,977
Set 1,Pos,target,959
Set 1,Pos,target,992
Set 1,Pos,target,43
Set 1,Pos,target,23
Set 1,Pos,target,863
Set 1,Pos,target,2
Set 1,Pos,target,983
Set 1,Pos,target,945
Set 1,Pos,target,972
Set 1,Pos,target,919
Set 1,Pos,target,995
Set 1,Pos,target,960
Set 1,Pos,target,979
Set 1,Pos,target,959
Set 1,Pos,target,993
Set 1,Neg,target,731
Set 1,Neg,target,232
Set 1,Neg,target,371
Set 1,Neg,target,91
Set 1,Neg,target,230
Set 1,Neg,target,26
Set 1,Neg,target,231
Set 1,Neg,target,55
Set 1,Neg,target,809
Set 1,Neg,target,138
Set 1,Neg,target,579
Set 1,Neg,target,27
Set 1,Neg,target,29
Set 1,Neg,target,711
Set 1,Neg,target,15
Set 1,Neg,decoy,118
Set 1,Neg,target,158
Set 1,Neg,target,305
Set 1,Neg,target,75
Set 1,Neg,target,785
Set 1,Neg,target,40
Set 1,Neg,target,3
Set 1,Neg,target,165
Set 1,Neg,target,124
Set 1,Neg,target,595
Set 1,Neg,decoy,1
Set 1,Neg,target,702
Set 1,Neg,target,413
Set 1,Neg,target,743
Set 1,Neg,target,311
Set 1,Neg,target,794
Set 1,Neg,target,887
Set 1,Neg,target,929
Set 1,Neg,target,991
Set 1,Neg,target,978
Set 1,Neg,target,997
Set 1,Neg,target,916
Set 1,Neg,target,967
Set 1,Neg,target,93
Set 1,Neg,target,879
Set 1,Neg,target,994
Set 1,Neg,target,970
Set 1,Neg,target,108
Set 1,Neg,target,178
Set 1,Neg,target,75
Set 1,Neg,target,149
Set 1,Neg,target,115
Set 1,Neg,target,273
Set 1,Neg,target,575
Set 1,Neg,target,795
Set 1,Neg,target,654
Set 1,Neg,target,238
Set 1,Neg,target,306
Set 1,Neg,target,48
Set 1,Neg,target,906
Set 1,Neg,target,458
Set 1,Neg,target,1
Set 1,Neg,target,387
Set 1,Neg,target,78
Set 1,Neg,target,627
Set 1,Neg,target,730
Set 1,Neg,target,726
Set 1,Neg,target,430
Set 1,Neg,target,936
